"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","occurrenceRemarks","elevation","otherCatalogNumbers","identificationQualifier","fieldNotes","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Fraunhofera multiflora",1889167876,-8.1,-39.96,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:09.509+0000","2018-08-03T12:05:13.896+0000",130,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2017-10-20T00:00:00","SOUTH_AMERICA","Pernambuco",2017,6,14,"2017-06-14T00:00:00","2018-08-03T12:05:21.165+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000091857","614","IPA - Herbário - IPA Dárdano de Andrade Lima","Ouricuri","Conglomerado do Inventário Florestal Nacional.&nf; PE_73, 3-9-4","pt","IPA",1889167876,"BRA:IPA:IPA:0000091857","Collection","Moraes, T.M.","91857","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Oliveira, M.A.","","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Ouricuri","Pernambuco","brazil",4277,"Ouricuri",2609907,-40.168295,-7.961939,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.1,-39.96,"original coordinates","original coordinates OK"
"2","Fraunhofera multiflora",1264697555,-11.316667,-41.828333,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.946+0000","2018-08-03T12:12:41.775+0000",121,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2016-12-20T00:00:00","","Bahia",2016,2,25,"2016-02-25T00:00:00","2018-12-08T13:34:53.163+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000011442","1743","HURB - Herbário do Recôncavo da Bahia","Irecê","CETEP;","pt","HURB",1264697555,"BRA:UFRB:HURB:0000011442","Collection","Costa, G.; Moraes, A. C. S.","11442","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","M.L.Guedes","2018-07-31T12:25:03.000+0000","Flores: passadas; Hábito: árvore",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Irecê","Bahia","brazil",3699,"Irecê",2914604,-41.84098,-11.313161,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.316667,-41.828333,"original coordinates","original coordinates OK"
"3","Fraunhofera multiflora",1571705132,-8.243056,-39.339167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:02.145+0000","2018-09-24T19:58:44.037+0000",207,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2015-05-25T00:00:00","","Pernambuco",2015,5,25,"2015-05-25T00:00:00","2018-12-08T17:22:57.764+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1326858","6128","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cabrobó","Margens do canal, próximo à estação elevatória","","RB",1571705132,"urn:catalog:JBRJ:RB:1326858","PhysicalObject","M. Oliveira; P.M. Ferreira","RB01326858","JBRJ","","M. Oliveira","2017-10-15T12:50:37.805+0000","",365,"RB 732571","cf.","Caatinga arbustiva aberta",NA,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.243056,-39.339167,"original coordinates","original coordinates OK"
"4","Fraunhofera multiflora",1571705175,-8.665278,-39.168611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:02.127+0000","2018-09-24T19:58:43.999+0000",207,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2015-06-18T00:00:00","","Pernambuco",2015,6,18,"2015-06-18T00:00:00","2018-12-08T17:22:57.817+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1326861","6204","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belém de São Francisco","","","RB",1571705175,"urn:catalog:JBRJ:RB:1326861","PhysicalObject","M. Oliveira; L.S. Lima","RB01326861","JBRJ","","M. Oliveira","2017-10-15T12:50:38.373+0000","",278,"RB 732572","","Caatinga arbórea aberto",NA,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Belém de São Francisco","Pernambuco","brazil",4164,"Belém de São Francisco",2601607,-38.981149,-8.58252,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.665278,-39.168611,"original coordinates","original coordinates outside municipality original in belem de sao francisco falls in belem do sao francisco"
"5","Fraunhofera multiflora",1252590961,-7.963333,-39.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.839+0000","2018-09-10T18:27:49.767+0000",124,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","none","","Pernambuco",2014,3,20,"2014-03-20T00:00:00","2018-12-08T15:43:23.863+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230030","7939","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serrita","Flona Negreiros","pt","HUEFS",1252590961,"BRA:UEFS:HUEFS:0000230030","Collection","Fontana, A.P.","230030","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","2018-09-06T19:48:28.000+0000","Savana Estépica, Luvissolo Crômico Órtico",475,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Serrita","Pernambuco","brazil",4305,"Serrita",2614006,-39.382268,-7.850088,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.963333,-39.333333,"original coordinates","original coordinates OK"
"6","Fraunhofera multiflora",1252590986,-8.308056,-39.226111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.822+0000","2018-09-10T18:27:49.771+0000",124,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","none","","Pernambuco",2014,4,9,"2014-04-09T00:00:00","2018-12-08T15:43:23.871+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230050","7972","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Cabrobó","Serra do Monte Santo. Adutora da Compesa. Residência do Sr. João Bosco-SP1.","pt","HUEFS",1252590986,"BRA:UEFS:HUEFS:0000230050","Collection","Fontana, A.P.","230050","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","2018-09-06T19:48:28.000+0000","Savana Estépica, Neossolo Regolítico Eutrófico",644,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.308056,-39.226111,"original coordinates","original coordinates OK"
"7","Fraunhofera multiflora",1423904309,-6.728333,-38.682222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:46.389+0000","2018-09-24T19:57:50.856+0000",207,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","none","","Ceará",2014,6,3,"2014-06-03T00:00:00","2018-12-06T16:55:21.985+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1098717","1290","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Baixio","Ponto de Monitoramento Eixo Norte IV (PMN04), nas proximidades da parcela 3.","","RB",1423904309,"urn:catalog:JBRJ:RB:1098717","PhysicalObject","J.L. Costa-Lima; A.C.P. Oliveira; J.R. Silva; D.P. Silva","RB01098717","JBRJ","","D.P. Souza","2017-10-15T11:03:21.806+0000","Arborescente, ca. 5,0m alt. Folhas cartáceas, verde-escuras. Frutos imaturos verdes",394,"RB 643837","","Nativa; Savana Estépica; Planossolo Nátrico Órtico; Caatinga",NA,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Baixio","Ceará","brazil",4676,"Baixio",2301802,-38.753557,-6.711149,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-6.728333,-38.682222,"original coordinates","original coordinates OK"
"8","Fraunhofera multiflora",1090910438,-8.121861,-39.219806,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.550+0000","2018-05-05T12:05:43.202+0000",121,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2012-05-22T00:00:00","SOUTH_AMERICA","Pernambuco",2012,5,22,"2012-05-22T00:00:00","2018-12-09T06:15:10.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000015735","79","HVASF - Herbário Vale do São Francisco","Salgueiro","Sítio Mulungu","pt","HVASF",1090910438,"BRA:UNIVASF:HVASF:0000015735","Collection","F. Socolowski","15735","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","H.L.C. Silva","2018-04-13T18:48:57.000+0000","Árvore, ca. de 4 m de alt.. Folhas simples, alternas. Inflorescência racemosa, vinácea.",422,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Salgueiro","Pernambuco","brazil",4246,"Salgueiro",2612208,-39.085041,-8.130201,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.121861,-39.219806,"original coordinates","original coordinates OK"
"9","Fraunhofera multiflora",1090910104,-8.100783,-39.201386,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.388+0000","2018-05-05T12:05:42.986+0000",121,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2012-07-19T00:00:00","SOUTH_AMERICA","Pernambuco",2012,5,17,"2012-05-17T00:00:00","2018-12-09T06:15:10.213+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000015461","1964","HVASF - Herbário Vale do São Francisco","Salgueiro","Saindo da PMN 6.1","pt","HVASF",1090910104,"BRA:UNIVASF:HVASF:0000015461","Collection","R.A. Silva","15461","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","R.A. Silva","2018-04-13T18:48:57.000+0000","Árvore com ca. de 10 m de altura. Inflorescências caducas verdes.",430,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Salgueiro","Pernambuco","brazil",4246,"Salgueiro",2612208,-39.085041,-8.130201,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.100783,-39.201386,"original coordinates","original coordinates OK"
"10","Fraunhofera multiflora",1090910096,-8.307528,-39.346222,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.406+0000","2018-05-05T12:05:42.985+0000",121,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2012-06-22T00:00:00","SOUTH_AMERICA","Pernambuco",2012,5,29,"2012-05-29T00:00:00","2018-12-09T06:15:10.293+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000015468","1971","HVASF - Herbário Vale do São Francisco","Cabrobó","Saindo da parcela PMN 2.5","pt","HVASF",1090910096,"BRA:UNIVASF:HVASF:0000015468","Collection","R.A. Silva","15468","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","R.A. Silva","2018-04-13T18:48:57.000+0000","Árvore com ca. de 6,00m de altura. Inflorescências de flores vinho.",366,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Cabrobó","Pernambuco","brazil",4199,"Cabrobó",2603009,-39.329096,-8.385034,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.307528,-39.346222,"original coordinates","original coordinates OK"
"11","Fraunhofera multiflora",1094915506,-7.987222,-39.767222,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.586+0000","2018-09-10T18:27:32.935+0000",124,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2016-04-01T00:00:00","","Pernambuco",2012,7,17,"2012-07-17T00:00:00","2018-09-10T18:28:00.067+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000198919","1939","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Parnamirim","Barragem Caximbo, parede da barragem, seco no momento da coleta.","pt","HUEFS",1094915506,"BRA:UEFS:HUEFS:0000198919","Collection","Cotarelli, V.M.","198919","UEFS","Universidade Estadual de Feira de Santana (UEFS)","J.A.Siqueira Filho","","",416,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Parnamirim","Pernambuco","brazil",4238,"Parnamirim",2610400,-39.771598,-8.160164,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.987222,-39.767222,"original coordinates","original coordinates OK"
"12","Fraunhofera multiflora",1090905828,-8.100222,-39.204444,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.742+0000","2018-05-05T12:05:38.516+0000",121,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","2011-03-24T00:00:00","SOUTH_AMERICA","Pernambuco",2011,3,24,"2011-03-24T00:00:00","2018-12-09T06:15:08.906+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011191","5573","HVASF - Herbário Vale do São Francisco","Salgueiro","Projeto de Transposição do São Francisco, VPR Negreiros, Lote 3. Caatinga arbustivo-arbórea densa. Solo argiloso.","pt","HVASF",1090905828,"BRA:UNIVASF:HVASF:0000011191","Collection","Marcondes Oliveira","11191","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Marcondes Oliveira","2018-04-13T18:48:57.000+0000","Árvore cerca de 4 metros de altura. Frutos esverdeados. Freqüente.",463,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Salgueiro","Pernambuco","brazil",4246,"Salgueiro",2612208,-39.085041,-8.130201,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.100222,-39.204444,"original coordinates","original coordinates OK"
"13","Fraunhofera multiflora",1094889065,-9.132778,-39.668889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.897+0000","2018-09-10T18:27:17.714+0000",124,"none","PRESERVED_SPECIMEN",3792795,6,7707728,220,950,6715,7265616,3792795,3792795,"Fraunhofera multiflora Mart.","Fraunhofera multiflora Mart.","Plantae","Tracheophyta","Celastrales","Celastraceae","Fraunhofera","Fraunhofera multiflora","Fraunhofera","multiflora","SPECIES","ACCEPTED","none","","Bahia",2011,3,12,"2011-03-12T00:00:00","2018-09-10T18:27:43.197+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000171992","9284","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Curaçá","Estrada para São Bento, proximidades da Serra da Natividade.","pt","HUEFS",1094889065,"BRA:UEFS:HUEFS:0000171992","Collection","Melo, E.","171992","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","Caatinga.",450,"","","",0,"","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,"Curaçá","Bahia","brazil",4040,"Curaçá",2909901,-39.639566,-9.256296,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.132778,-39.668889,"original coordinates","original coordinates OK"
