"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","otherCatalogNumbers","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","individualCount","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cnidoscolus ulei",1252591463,-8.316667,-38.868056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.229+0000","2018-09-10T18:27:50.261+0000",124,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","none",923,0,"Pernambuco",2015,6,18,"2015-06-18T00:00:00","2018-09-06T20:01:30.000+0000","2018-12-08T15:43:24.064+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230552","9499","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Carnaubeira da Penha","Aldeia Baixão. Serra Grande. Afloramento rochoso com vegetação rupestre. Rocha de areias quartzosas.","pt","HUEFS",1252591463,"BRA:UEFS:HUEFS:0000230552","Collection","Fontana, A.P.",230552,"UEFS","Universidade Estadual de Feira de Santana (UEFS)","Savana Estépica, Neossolo Regolítico Eutrófico","","","",NA,"","","","","","","","",NA,NA,"","",NA,"Carnaubeira da Penha","Pernambuco","brazil",4195,"Carnaubeira da Penha",2603926,-38.721212,-8.40902,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.316667,-38.868056,"original coordinates","original coordinates OK"
"2","Cnidoscolus ulei",1090916566,-8.066056,-37.222667,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.712+0000","2018-05-05T12:05:50.844+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2014-01-08T00:00:00",579,0,"Pernambuco",2014,1,7,"2014-01-07T00:00:00","2018-04-13T18:51:06.000+0000","2018-12-09T06:15:12.030+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021941","3095","HVASF - Herbário Vale do São Francisco","Sertânia","Próximo ao Instituto Agronomico de Pernambuco","pt","HVASF",1090916566,"BRA:UNIVASF:HVASF:0000021941","Collection","A.C.P. Oliveira",21941,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva com ca. de 1,20m alt.. Folha simples e alterna. Flor branca. Fruto verde.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Sertânia","Pernambuco","brazil",4228,"Sertânia",2614105,-37.336639,-8.209519,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.066056,-37.222667,"original coordinates","original coordinates OK"
"3","Cnidoscolus ulei",1090914187,-8.36425,-38.515083,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.808+0000","2018-05-05T12:05:47.794+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2013-01-31T00:00:00",361,0,"Pernambuco",2013,1,17,"2013-01-17T00:00:00","2018-04-13T18:51:06.000+0000","2018-12-09T06:15:11.387+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019545","481","HVASF - Herbário Vale do São Francisco","Floresta","Povoado de Carqueja, Assentamento Paulista","pt","HVASF",1090914187,"BRA:UNIVASF:HVASF:0000019545","Collection","N.M. Almeida",19545,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto. Flores alvas. Espinhos urticantes.","SOUTH_AMERICA","D.P. Souza","",NA,"","","","","","","","",NA,NA,"","",NA,"Floresta","Pernambuco","brazil",4168,"Floresta",2605707,-38.306235,-8.567256,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.36425,-38.515083,"original coordinates","original coordinates OK"
"4","Cnidoscolus ulei",1090915839,-7.783339,-38.635925,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.464+0000","2018-05-05T12:05:49.847+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2013-09-03T00:00:00",785,0,"Pernambuco",2013,7,31,"2013-07-31T00:00:00","2018-04-13T18:51:06.000+0000","2018-12-09T06:15:11.829+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021202","2977","HVASF - Herbário Vale do São Francisco","São José do Belmonte","Sítio Bananeira","pt","HVASF",1090915839,"BRA:UNIVASF:HVASF:0000021202","Collection","A.C.P. Oliveira",21202,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Subarbusto com ca. de 0,70m alt.. Folha simples, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verdes. Flor branca. Fruto imaturo verde.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"São José do Belmonte","Pernambuco","brazil",4301,"São José do Belmonte",2613503,-38.745665,-7.866078,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.783339,-38.635925,"original coordinates","original coordinates OK"
"5","Cnidoscolus ulei",1090916263,-8.067764,-39.377811,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.615+0000","2018-05-05T12:05:50.170+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2013-10-24T00:00:00",413,0,"Pernambuco",2013,10,15,"2013-10-15T00:00:00","2018-04-13T18:51:06.000+0000","2018-12-09T06:15:11.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021630","3028","HVASF - Herbário Vale do São Francisco","Terra Nova","Área Diretamente Afetada (ADA) do ramal Entremontes,Trecho 5","pt","HVASF",1090916263,"BRA:UNIVASF:HVASF:0000021630","Collection","A.C.P. Oliveira",21630,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Subarbusto com ca. de 1,00m alt.. Folha simples e alterna. Botões branco-amarelados.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Terra Nova","Pernambuco","brazil",4242,"Terra Nova",2615201,-39.385591,-8.150383,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.067764,-39.377811,"original coordinates","original coordinates OK"
"6","Cnidoscolus ulei",1090916327,-8.026911,-39.410669,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.584+0000","2018-05-05T12:05:50.565+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2013-12-17T00:00:00",439,0,"Pernambuco",2013,10,18,"2013-10-18T00:00:00","2018-04-13T18:51:06.000+0000","2018-12-09T06:15:11.933+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000021651","3049","HVASF - Herbário Vale do São Francisco","Serrita","Área Diretamente Afetada (ADA) do ramal Entremontes, Trecho 10","pt","HVASF",1090916327,"BRA:UNIVASF:HVASF:0000021651","Collection","A.C.P. Oliveira",21651,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Subarbuto com ca. de 2,50m alt.. Folha simples e alterna. Botões verde-amarelados.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Serrita","Pernambuco","brazil",4305,"Serrita",2614006,-39.382268,-7.850088,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.026911,-39.410669,"original coordinates","original coordinates OK"
"7","Cnidoscolus ulei",1090908951,-8.589306,-37.234167,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.024+0000","2018-05-05T12:05:41.501+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-05-05T00:00:00",937,0,"Pernambuco",2012,1,26,"2012-01-26T00:00:00","2018-04-13T18:51:05.000+0000","2018-12-09T06:15:09.764+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014279","183","HVASF - Herbário Vale do São Francisco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, sul da Serra de Jerusalém","pt","HVASF",1090908951,"BRA:UNIVASF:HVASF:0000014279","Collection","C.R.S. Oliveira",14279,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. de 1,2m alt. Caule e folha com tricomas urticantes. Botões florais alvos. Flor tubulosa, alva. Látex incolor.","SOUTH_AMERICA","A. Laurênio","",NA,"","","","","","","","",NA,NA,"","",NA,"Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.589306,-37.234167,"original coordinates","original coordinates OK"
"8","Cnidoscolus ulei",1090909322,-8.336917,-37.802611,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.137+0000","2018-05-05T12:05:41.800+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-06-05T00:00:00",514,0,"Pernambuco",2012,3,6,"2012-03-06T00:00:00","2018-04-13T18:51:05.000+0000","2018-12-09T06:15:10.022+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014653","473","HVASF - Herbário Vale do São Francisco","Custódia","Lote 10, Jazida 2215, área próxima do canal","pt","HVASF",1090909322,"BRA:UNIVASF:HVASF:0000014653","Collection","E.V.R. Ferreira",14653,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto com ca. de 1,5 de alt. Caule com látex, folhas serreadas descontinuamente.","SOUTH_AMERICA","E.V.R. Ferreira","",NA,"","","","","","","","",NA,NA,"","",NA,"Custódia","Pernambuco","brazil",4237,"Custódia",2605103,-37.681072,-8.174451,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.336917,-37.802611,"original coordinates","original coordinates OK"
"9","Cnidoscolus ulei",1090911663,-7.042686,-38.935358,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.954+0000","2018-05-05T12:05:44.612+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-09-12T00:00:00",269,0,"Ceará",2012,8,31,"2012-08-31T00:00:00","2018-04-13T18:51:05.000+0000","2018-12-09T06:15:10.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000017005","1581","HVASF - Herbário Vale do São Francisco","Aurora","Sítio Aurora","pt","HVASF",1090911663,"BRA:UNIVASF:HVASF:0000017005","Collection","A.C.P. Oliveira",17005,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto com ca. de 2m alt.. Fruto verde, tipo tricoca.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Aurora","Ceará","brazil",4576,"Aurora",2301703,-38.9692,-6.989192,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.042686,-38.935358,"original coordinates","original coordinates OK"
"10","Cnidoscolus ulei",1090911540,-8.829467,-37.620278,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.862+0000","2018-05-05T12:05:44.318+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-08-21T00:00:00",420,0,"Pernambuco",2012,8,20,"2012-08-20T00:00:00","2018-04-13T18:51:05.000+0000","2018-12-09T06:15:10.641+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000016869","1434","HVASF - Herbário Vale do São Francisco","Inajá","Sitio Torão, Lagoa do Meio","pt","HVASF",1090911540,"BRA:UNIVASF:HVASF:0000016869","Collection","A.C.P. Oliveira",16869,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva com ca. de 30cm alt.. Folhas simples, alternas, com a face adaxial verde escuro e a face abaxial verde claro com nervuras principais amareladas. Flor branca. Fruto imaturo.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Inajá","Pernambuco","brazil",4130,"Inajá",2607000,-37.842176,-8.802883,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.829467,-37.620278,"original coordinates","original coordinates OK"
"11","Cnidoscolus ulei",1090913247,-8.216297,-37.049942,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.497+0000","2018-05-05T12:05:46.575+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-11-29T00:00:00",672,0,"Paraíba",2012,11,29,"2012-11-29T00:00:00","2018-04-13T18:51:04.000+0000","2018-12-09T06:15:11.057+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000018589","2039","HVASF - Herbário Vale do São Francisco","São Sebastião do Umbuzeiro","Povoado Capitão Mor","pt","HVASF",1090913247,"BRA:UNIVASF:HVASF:0000018589","Collection","A.C.P. Oliveira",18589,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva com ca. de 0,70m alt.. Folha simples e alterna. Botões verdes. Flor branca.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"São Sebastião do Umbuzeiro","Paraíba","brazil",4239,"São Sebastião do Umbuzeiro",2515203,-37.015243,-8.158096,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-8.216297,-37.049942,"original coordinates","original coordinates OK"
"12","Cnidoscolus ulei",1090913173,-8.189936,-38.081294,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.501+0000","2018-05-05T12:05:46.626+0000",121,"none","PRESERVED_SPECIMEN",3073442,6,7707728,220,1414,4691,3073435,3073442,3073442,"Cnidoscolus ulei (Pax) Pax","Cnidoscolus ulei (Pax) Pax","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus ulei","Cnidoscolus","ulei","SPECIES","ACCEPTED","2012-11-23T00:00:00",562,0,"Pernambuco",2012,11,23,"2012-11-23T00:00:00","2018-04-13T18:51:05.000+0000","2018-12-09T06:15:11.023+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000018526","1976","HVASF - Herbário Vale do São Francisco","Betânia","Sítio Barca da Formiga","pt","HVASF",1090913173,"BRA:UNIVASF:HVASF:0000018526","Collection","A.C.P. Oliveira",18526,"UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva com ca. de 0,30m alt.. Folha simples e alterna. Botões verdes. Flor amarelada. Fruto imaturo e verde.","SOUTH_AMERICA","A.C.P. Oliveira","",NA,"","","","","","","","",NA,NA,"","",NA,"Betânia","Pernambuco","brazil",4220,"Betânia",2601805,-37.986481,-8.265555,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.189936,-38.081294,"original coordinates","original coordinates OK"
