"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","fieldNotes","individualCount","continent","nomenclaturalStatus","nomenclaturalCode","county","taxonID","ownerInstitutionCode","bibliographicCitation","collectionID","institutionID","language","rights","organismQuantity","preparations","organismQuantityType","identificationQualifier","habitat","verbatimEventDate","higherGeography","endDayOfYear","startDayOfYear","higherClassification","fieldNumber","organismID","datasetID","accessRights","typeStatus","typifiedName","coordinateUncertaintyInMeters","references","georeferencedDate","georeferenceProtocol","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Duroia velutina",1424486272,-1.354444,-62.059167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:50.654+0000","2018-09-24T20:04:03.882+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","2015-08-17T00:00:00",35,5,"Amazonas",2014,4,15,"2014-04-15T00:00:00","2017-10-18T14:00:04.081+0000","2018-12-06T17:00:54.024+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:866042","5567","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barcelos","Margens do Rio Negro.","RB",1424486272,"urn:catalog:JBRJ:RB:866042","PhysicalObject","P.H. Labiak; R.C. Forzza, A.A.M. Amorim, L. Freitas, F. Obermüller, R. Goldenberg & R. Barbosa-Silva","RB00866042","RB 601837","JBRJ","Árvore ca. 1.5 m. Frutos imaturos verdes.","MARIO GOMES","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Barcelos","Amazonas","brazil",5532,"Barcelos",1300409,-63.433105,-0.463474,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1.354444,-62.059167,"original coordinates","original coordinates OK"
"2","Duroia velutina",1499295119,1.175,-62.553333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.582+0000","2018-09-24T19:58:40.781+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","none",41,NA,"Roraima",2013,12,6,"2013-12-06T00:00:00","2017-10-15T12:37:49.391+0000","2018-12-06T10:28:16.266+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1309187","2069","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Parque Nacional da Serra da Mocidade, Rio Capivara. Coletas na beira do rio, próximo ao acampamento do Preto","RB",1499295119,"urn:catalog:JBRJ:RB:1309187","PhysicalObject","R.O. Perdiz; W.S. Batista; R.S. Rodrigues; O. Grigio","RB01309187","RB 728323","JBRJ","","R.O. Perdiz","Floresta de igapó. Rio de água preta",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",1.175,-62.553333,"original coordinates","original coordinates outside municipality original in caracarai falls in barcelos"
"3","Duroia velutina",1424432306,0.801389,-61.660278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:19.814+0000","2018-09-24T20:03:35.384+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","none",50,NA,"Roraima",2012,3,26,"2012-03-26T00:00:00","2017-10-18T12:54:45.268+0000","2018-12-06T17:00:21.857+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:743333","7037","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Rio Água Boa do Univiní. Floresta de Igapó. Estação Ecológica de Niquiá","RB",1424432306,"urn:catalog:JBRJ:RB:743333","PhysicalObject","R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz; S. Gallucci & P. Benevides","RB00743333","RB 562463","JBRJ","Árvore, ca. 8 m alt.  Frutos verdes.","N. Dávila","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",0.801389,-61.660278,"original coordinates","original coordinates OK"
"4","Duroia velutina",1424432315,0.801389,-61.660278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:19.787+0000","2018-09-24T20:03:35.409+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","none",50,NA,"Roraima",2012,3,26,"2012-03-26T00:00:00","2017-10-18T11:58:27.427+0000","2018-12-06T17:00:21.747+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:743322","7026","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Rio Água Boa do Univiní. Floresta de Igapó. Estação Ecológica de Niquiá","RB",1424432315,"urn:catalog:JBRJ:RB:743322","PhysicalObject","R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz; S. Gallucci & P. Benevides","RB00743322","RB 562452","JBRJ","Árvore, ca. 8 m alt. Folhas discolores, ferrugíneas na face abaxial. Frutos ferrugíneos.","N. Dávila","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",0.801389,-61.660278,"original coordinates","original coordinates OK"
"5","Duroia velutina",1424408749,0.484444,-61.7,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:06.086+0000","2018-09-24T20:03:22.953+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","2015-01-15T00:00:00",47.5,3.5,"Roraima",2012,3,25,"2012-03-25T00:00:00","2017-10-18T12:37:39.865+0000","2018-12-06T17:00:06.376+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:707061","2599","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Lâmina membranácea concolor; haste esverdeada, inflorescência cor de palha.","RB",1424408749,"urn:catalog:JBRJ:RB:707061","PhysicalObject","M. Nadruz; G. Martinelli, D. Costa, R. Forzza, M. D´ávila, R. Azoury, S. Galucci","RB00707061","RB 545325","JBRJ","Lâmina cartácea discolor, bulada; fruto esverdeado-acastanhado.","M. Gomes","Floresta primária.",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",0.484444,-61.7,"original coordinates","original coordinates OK"
"6","Duroia velutina",1424391513,0.419445,-62.915,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:56.114+0000","2018-09-24T20:03:04.118+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","none",45,NA,"Amazonas",2011,8,12,"2011-08-12T00:00:00","2017-10-19T11:29:07.025+0000","2018-12-06T16:59:57.859+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:686390","16971","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barcelos","Rio Aracá, margem direita. 1Km acima da boca do Rio Demene.","RB",1424391513,"urn:catalog:JBRJ:RB:686390","PhysicalObject","G.Martinelli; D. Costa, H.C. Lima, A. Quinet, A. Stival, E .Fernandez, M.A. Moraes","RB00686390","RB 535922","JBRJ","arvoreta, 7m; no igapó; folhas verdes marcadamente discolores; flores com calice ferrugíneo, corola alvacenta; botões florais verde-claro.","I.HUAMANTUPA & H.C.LIMA","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Barcelos","Amazonas","brazil",5532,"Barcelos",1300409,-63.433105,-0.463474,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",0.419445,-62.915,"original coordinates","original coordinates OK"
"7","Duroia velutina",1424415289,-0.649167,-62.931111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:09.926+0000","2018-09-24T20:03:26.599+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","2015-01-16T00:00:00",20,NA,"Amazonas",2011,9,27,"2011-09-27T00:00:00","2017-10-19T13:44:54.720+0000","2018-12-06T17:00:09.866+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:715408","6458","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barcelos","Rio Aracá. Floresta de Igapó.","RB",1424415289,"urn:catalog:JBRJ:RB:715408","PhysicalObject","R.C. Forzza; G. Martinelli; M.A. Moraes; D.P. Costa & R. Azoury","RB00715408","RB 549337","JBRJ","Árvore, ca. 5 m alt. Ramos ferrugíneos no ápice. Flores com cálice verde; corola alva a creme.","M. Gomes","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Barcelos","Amazonas","brazil",5532,"Barcelos",1300409,-63.433105,-0.463474,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-0.649167,-62.931111,"original coordinates","original coordinates OK"
"8","Duroia velutina",1424391724,1.415278,-61.837778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:56.256+0000","2018-09-24T20:03:04.282+0000",207,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","2015-01-16T00:00:00",30,NA,"Amazonas",2011,10,26,"2011-10-26T00:00:00","2017-10-07T17:20:06.047+0000","2018-12-06T16:59:58.135+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:686581","17155","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barcelos","Rio Negro, igapós próximo a boca do Rio Branco. matas de igapó.","RB",1424391724,"urn:catalog:JBRJ:RB:686581","PhysicalObject","G.Martinelli; D.Costa, R.Forzza, M.A.Moraes, R.Azoury","RB00686581","RB 536100","JBRJ","arvoreta, 10m, no igapó; folhas na face ventral verde, face dorsal verde-ferrugíneo; flores com pedicelo verde, calice verde, corola alva; estames alvos; flores em botões verdes alvacentos.","M. Gomes","",NA,"","","","",NA,"","","","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","Barcelos","Amazonas","brazil",5532,"Barcelos",1300409,-63.433105,-0.463474,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",1.415278,-61.837778,"original coordinates","original coordinates outside municipality original in barcelos falls in caracarai"
"9","Duroia velutina",1258169499,-0.939167,-62.620556,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:54:41.969+0000","2016-03-21T14:32:28.778+0000",28,"none","PRESERVED_SPECIMEN",2892128,6,7707728,220,412,8798,2892076,2892128,2892128,"Duroia velutina Hook.f. ex K.Schum.","Duroia velutina Hook.f. ex K.Schum.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Duroia","Duroia velutina","Duroia","velutina","SPECIES","ACCEPTED","2009-01-01T00:00:00",NA,NA,"Amazonas",2008,10,21,"2008-10-21T00:00:00","2015-08-19T10:45:00.000+0000","2018-07-07T19:42:52.180+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100851012","Junqueira 765","Tropicos","","","MO",1258169499,"urn:catalog:MO:Tropicos:100851012","PhysicalObject","A.B. Junqueira|K.M. Silva|V.Q. Pretti","100851012","","MO","","W.S. Silva","",1,"SOUTH_AMERICA","No opinion","ICNafp","Barcelos",27900943,"MOBOT","http://www.tropicos.org/Specimen/100851012","http://biocol.org/urn:lsid:biocol.org:col:15859","","","",NA,"",NA,NA,"","","",NA,NA,"",NA,NA,"","","","",NA,"","","","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-0.939167,-62.620556,"original coordinates","original coordinates outside municipality original in  falls in barcelos"
